movie_name,month,year,ratings,user_vote,genres,country
The Light Between Oceans,9.0,2016.0,7.2,60000,,
The Lighthouse,10.0,2019.0,7.4,256000,,
The Lincoln Lawyer,3.0,2011.0,7.3,254000,,
The Lion King,12.0,2002.0,8.5,11000000,,
The Little Mermaid,8.0,2018.0,4.3,96000,,
The Little Prince,2.0,2016.0,7.7,67000,,
The Little Vampire,10.0,2000.0,5.7,12000,Adventure Comedy Family Fantasy,
The Lives of Others,2.0,2007.0,8.4,411000,,Germany France
The Lizzie McGuire Movie,5.0,2003.0,5.5,42000,,
The Lobster,5.0,2016.0,7.1,297000,,
The Lone Ranger,7.0,2013.0,6.4,245000,,
The Longest Ride,4.0,2015.0,7.0,89000,,
The Longest Yard,5.0,2005.0,6.4,195000,,
The Longshots,8.0,2008.0,5.6,45000,,
The Lookout,3.0,2007.0,7.0,61000,,
The Lorax,3.0,2012.0,6.4,130000,,United States France Japan
The Lord of the Rings: The Fellowship of the Ring,12.0,2001.0,8.9,2000000,,
The Lord of the Rings: The Return of the King,4.0,2023.0,9.0,2000000,,
The Lord of the Rings: The Two Towers,12.0,2002.0,8.8,18000000,,
The Lords of Salem,4.0,2013.0,5.2,32000,,Canada United States United Kingdom
The Losers,4.0,2010.0,6.2,107000,,
The Lost City,4.0,2006.0,6.5,99000,,
The Lost City of Z,4.0,2017.0,6.6,100000,,
The Lost Skeleton of Cadavra,2.0,2004.0,6.8,51000,,United States
The Love Guru,6.0,2008.0,3.8,55000,,
The Lovely Bones,12.0,2009.0,6.6,180000,,
The Lucky One,4.0,2012.0,6.4,114000,,
The Lunchbox,2.0,2014.0,7.8,61000,,
The Machine,5.0,2023.0,5.8,16000,,
The Machinist,10.0,2004.0,7.6,416000,,Spain
The Magnificent Seven,9.0,2016.0,6.9,229000,,
The Majestic,12.0,2001.0,6.9,58000,,
The Man,9.0,2005.0,5.5,27000,,
The Man From U.N.C.L.E.,8.0,2015.0,,,,
The Man Who Knew Infinity,4.0,2016.0,7.2,62000,,
The Man from U.N.C.L.E.,8.0,2015.0,7.2,333000,,United Kingdom United States
The Man with the Iron Fists,11.0,2012.0,5.4,64000,Action,
The Manchurian Candidate,7.0,2004.0,6.6,117000,,
The Marine,10.0,2006.0,4.7,36000,,
The Martian,10.0,2015.0,8.0,927000,,
The Marvels,11.0,2023.0,5.5,126000,Action Adventure Fantasy,
The Master,9.0,2012.0,7.1,186000,,
The Master of Disguise,8.0,2002.0,3.3,27000,,
The Matador,12.0,2005.0,6.7,46000,,
The Matrix Reloaded,5.0,2003.0,7.2,631000,,
The Matrix Revolutions,11.0,2003.0,6.7,544000,,
The Maze Runner,9.0,2014.0,6.8,511000,,
The Mechanic,1.0,2011.0,6.5,172000,,
The Medallion,8.0,2003.0,5.2,44000,,
The Meddler,4.0,2016.0,6.3,14000,,
The Meg,8.0,2018.0,5.7,208000,,
The Men Who Stare at Goats,11.0,2009.0,6.2,138000,,
The Merchant of Venice,12.0,2004.0,7.0,38000,,
The Messengers,2.0,2007.0,5.3,41000,,
The Mexican,3.0,2001.0,6.1,114000,,
The Mighty Macs,10.0,2011.0,6.6,19000,,United States
The Mist,11.0,2007.0,7.1,341000,,
The Monuments Men,2.0,2014.0,6.1,141000,,
The Mortal Instruments: City of Bones,8.0,2013.0,5.8,139000,,
The Mother,5.0,2004.0,6.7,47000,,United Kingdom
The Mothman Prophecies,1.0,2002.0,6.4,85000,,
The Mountain Between Us,10.0,2017.0,6.4,81000,,
The Mule,12.0,2018.0,7.0,153000,,
The Mummy,6.0,2017.0,5.4,206000,,
The Mummy Returns,5.0,2001.0,6.4,346000,,
The Mummy: Tomb of the Dragon Emperor,8.0,2008.0,5.2,171000,,
The Muppets,11.0,2011.0,7.1,97000,,
The Musketeer,9.0,2001.0,4.7,15000,,
The Namesake,3.0,2007.0,7.5,22000,,
The Nativity Story,12.0,2006.0,6.8,12000,,
The New Guy,5.0,2002.0,5.8,38000,,
The New World,12.0,2005.0,6.7,90000,,
The Next Best Thing,3.0,2000.0,4.7,12000,,
The Next Three Days,11.0,2010.0,7.3,207000,Action Crime Drama Romance Thriller,
The Nice Guys,5.0,2016.0,7.4,375000,,
The Night Before,11.0,2015.0,6.4,83000,,
The Night Listener,8.0,2006.0,5.9,16000,,
The Ninth Gate,3.0,2000.0,,,,
The Notebook,8.0,2014.0,7.0,32000,,
The November Man,8.0,2014.0,6.3,71000,,
The Number 23,2.0,2007.0,6.4,213000,,
The Nun,9.0,2018.0,5.3,171000,,
The Nut Job,1.0,2014.0,5.7,30000,,
The Nut Job 2: Nutty by Nature,8.0,2017.0,5.5,73000,,
The Nutcracker and the Four Realms,11.0,2018.0,5.6,37000,,
The Nutcracker in 3D,11.0,2010.0,,,,
The Odd Life of Timothy Green,8.0,2012.0,6.6,49000,,
The Oh in Ohio,7.0,2006.0,5.5,65000,,United States
The Old Man and the Gun,10.0,2018.0,,,,
The Omen,6.0,2006.0,5.5,63000,,
The Order,9.0,2003.0,5.1,18000,,
The Original Kings of Comedy,8.0,2000.0,6.8,61000,Comedy Documentary,
The Other Boleyn Girl,2.0,2008.0,6.7,120000,,
The Other Guys,8.0,2010.0,6.6,289000,,
The Other Side of the Door,3.0,2016.0,5.3,19000,,
The Other Woman,4.0,2014.0,6.0,150000,,
The Others,8.0,2001.0,7.6,394000,,
The Oxford Murders,7.0,2021.0,,,,
The Pacifier,3.0,2005.0,5.6,101000,,
The Painted Veil,12.0,2006.0,7.4,96000,,
The Passion of the Christ,2.0,2004.0,7.2,252000,,
The Patriot,6.0,2000.0,7.2,294000,Action Drama History War,
The Peanut Butter Falcon,8.0,2019.0,7.6,104000,,
The Peanuts Movie,11.0,2015.0,7.0,50000,,
The Perfect Guy,9.0,2015.0,5.6,11000,,
The Perfect Man,6.0,2005.0,5.4,32000,,
The Perfect Match,3.0,2016.0,4.9,44000,,
The Perfect Storm,6.0,2000.0,6.5,178000,Action Adventure Drama Thriller,
The Perks of Being a Wallflower,9.0,2012.0,7.9,549000,,
The Phantom of the Opera,12.0,2004.0,7.2,131000,,
The Pianist,12.0,2002.0,8.5,914000,,
The Pink Panther,2.0,2006.0,5.7,93000,,
The Pink Panther 2,2.0,2009.0,5.6,49000,,
The Pirates Who Don't Do Anything: A VeggieTales Movie,1.0,2008.0,,,,
The Pirates! Band of Misfits,4.0,2012.0,6.7,51000,,
The Place Beyond the Pines,3.0,2013.0,7.3,291000,,
The Pledge,1.0,2001.0,6.8,68000,,
The Polar Express,11.0,2004.0,6.6,242000,,
The Pope’s Exorcist,4.0,2023.0,,,,
The Possession,8.0,2012.0,5.9,63000,,
The Possession of Hannah Grace,11.0,2018.0,5.2,26000,,
The Post,12.0,2017.0,7.2,163000,,
The Powerpuff Girls,7.0,2002.0,,,,
The Powerpuff Girls Movie,7.0,2002.0,6.5,11000,,United States South Korea Canada Mexico
The Predator,9.0,2018.0,5.3,144000,,
The Prestige,10.0,2006.0,8.5,14000000,,
The Prince & Me,6.0,2004.0,,,,
The Prince and Me,4.0,2004.0,5.8,42000,,United States Czech Republic
The Princess Diaries,8.0,2001.0,6.4,164000,,
The Princess Diaries 2: Royal Engagement,8.0,2004.0,5.8,89000,,
The Princess and the Frog,11.0,2009.0,7.2,167000,,
The Prize Winner of Defiance Ohio,9.0,2005.0,7.2,82000,,United States
The Prodigy,2.0,2019.0,5.9,28000,,
The Producers,12.0,2005.0,6.3,45000,,United States
The Producers: The Movie Musical,12.0,2005.0,,,,
The Promise,5.0,2006.0,5.6,95000,,
The Proposal,6.0,2009.0,6.8,361000,,
The Proposition,5.0,2006.0,7.3,55000,,
The Punisher,4.0,2004.0,6.4,171000,,
The Purge,6.0,2013.0,5.7,240000,,
The Purge: Anarchy,7.0,2014.0,6.4,162000,,
The Purge: Election Year,7.0,2016.0,6.0,110000,,
The Pursuit of Happyness,12.0,2006.0,8.0,562000,,
The Queen,9.0,2006.0,7.3,116000,,
The Quiet American,11.0,2002.0,7.0,30000,,
The Quiet Ones,4.0,2014.0,5.1,21000,,
The Railway Man,4.0,2014.0,7.1,43000,,
The Raven,4.0,2012.0,6.4,88000,,
The Reader,12.0,2008.0,7.6,260000,,
The Real Cancun,4.0,2003.0,2.9,39000,,United States
The Reaping,4.0,2007.0,5.6,45000,,
The Replacements,8.0,2000.0,6.6,70000,Comedy Sport,
The Revenant,12.0,2015.0,8.0,876000,,
The Ring,10.0,2002.0,7.1,376000,,
The Ring Two,3.0,2005.0,5.4,101000,,
The Rite,1.0,2011.0,6.0,103000,,
The Road,11.0,2009.0,7.2,254000,,
The Road to El Dorado,3.0,2000.0,6.9,108000,Animation Adventure Comedy Family Fantasy Musical,
The Rocker,8.0,2008.0,6.2,40000,,
The Rookie,3.0,2002.0,6.9,37000,,
The Roommate,2.0,2011.0,4.8,41000,,
The Rover,6.0,2014.0,6.4,51000,,Australia United States
The Royal Tenenbaums,12.0,2001.0,7.6,314000,,
The Ruins,4.0,2008.0,5.9,84000,,
The Rules of Attraction,10.0,2002.0,6.6,53000,,
The Rum Diary,10.0,2011.0,6.1,108000,,
The Runaways,3.0,2010.0,6.5,51000,,
The Rundown,9.0,2003.0,6.7,143000,,
The Santa Clause 2,11.0,2002.0,5.7,64000,,
The Sapphires,3.0,2013.0,7.0,15000,,
The Savages,11.0,2007.0,7.1,39000,,
The Score,7.0,2001.0,6.8,134000,,
The Scorpion King,4.0,2002.0,5.5,146000,,
The Second Best Exotic Marigold Hotel,3.0,2015.0,6.5,36000,,
The Secret Life of Bees,10.0,2008.0,7.2,28000,,
The Secret Life of Pets,7.0,2016.0,6.5,218000,,
The Secret Life of Pets 2,6.0,2019.0,6.4,69000,,
The Secret Life of Walter Mitty,12.0,2013.0,7.3,341000,,
The Seeker: The Dark is Rising,10.0,2007.0,,,,
The Sentinel,4.0,2006.0,6.1,52000,,
The Sessions,10.0,2012.0,7.2,44000,,
The Shack,3.0,2017.0,6.3,39000,,
The Shaggy Dog,3.0,2006.0,4.4,20000,,
The Shallows,6.0,2016.0,6.3,144000,,
The Shape of Water,12.0,2017.0,7.3,448000,,
The Shawshank Redemption,9.0,2019.0,9.3,29000000,,United States
The Shipping News,12.0,2001.0,6.7,34000,,
The Simpsons Movie,7.0,2007.0,7.3,350000,,
The Sisterhood of the Traveling Pants,6.0,2005.0,6.5,65000,,
The Sisterhood of the Traveling Pants 2,8.0,2008.0,6.2,31000,,
The Sisters Brothers,9.0,2018.0,6.9,71000,,
The Sitter,12.0,2011.0,5.6,73000,,
The Skeleton Key,8.0,2005.0,6.5,123000,,
The Skeleton Twins,9.0,2014.0,6.8,45000,,
The Smurfs,7.0,2011.0,5.4,97000,,
The Smurfs 2,7.0,2013.0,5.3,46000,,
The Snowman,10.0,2017.0,5.2,72000,,
The Social Network,10.0,2010.0,7.8,760000,,
The Soloist,4.0,2009.0,6.7,55000,,
The Sorcerer's Apprentice,7.0,2010.0,6.1,170000,,
The Space Between Us,2.0,2017.0,6.4,56000,,
The Spectacular Now,8.0,2013.0,7.0,162000,,
The Spiderwick Chronicles,2.0,2008.0,6.5,103000,,
The Spirit,12.0,2008.0,4.7,63000,,
The SpongeBob Movie: Sponge Out of Water,2.0,2015.0,6.0,61000,,
The SpongeBob SquarePants Movie,11.0,2004.0,7.2,102000,,United States Australia South Korea
The Spy Next Door,1.0,2010.0,5.4,47000,,
The Spy Who Dumped Me,8.0,2018.0,6.0,83000,,
The Squid and the Whale,10.0,2005.0,7.3,91000,,
The Star,11.0,2017.0,6.3,94000,,
The Statement,12.0,2003.0,6.2,56000,,Canada France United Kingdom
The Station Agent,10.0,2003.0,7.6,74000,,
The Stepfather,10.0,2009.0,5.6,39000,,
The Stepford Wives,6.0,2004.0,5.3,70000,,
The Strangers,5.0,2008.0,6.1,144000,,
The Strangers: Prey at Night,3.0,2018.0,5.2,35000,,
The Sum of All Fears,5.0,2002.0,6.4,125000,,
The Sun is Also a Star,5.0,2019.0,,,,
The Super Mario Bros. Movie,4.0,2023.0,7.0,238000,,
The Sweeney,3.0,2013.0,6.1,20000,,
The Sweetest Thing,4.0,2002.0,5.2,63000,,
The Switch,8.0,2010.0,6.1,112000,,
The Tailor of Panama,3.0,2001.0,6.1,31000,,United States Ireland
The Taking of Pelham 123,6.0,2009.0,6.4,208000,,
The Tale of Despereaux,12.0,2008.0,6.1,40000,,
The Tempest,12.0,2010.0,5.3,82000,,United States
The Terminal,6.0,2004.0,7.4,496000,,
The Texas Chainsaw Massacre,10.0,2003.0,6.2,153000,,
The Texas Chainsaw Massacre: The Beginning,10.0,2006.0,5.8,77000,,
The Theory of Everything,11.0,2014.0,7.7,483000,,
The Thing,10.0,2011.0,6.2,146000,,
The Three Burials of Melquiades Estrada,12.0,2005.0,7.3,42000,,France Mexico United States
The Three Musketeers,10.0,2011.0,5.7,112000,,
The Three Stooges,4.0,2012.0,5.1,33000,,
The Tigger Movie,2.0,2000.0,6.3,20000,Animation Adventure Comedy Drama Family Musical,
The Time Machine,3.0,2002.0,6.0,131000,,
The Time Traveler's Wife,8.0,2009.0,7.1,158000,,United States
The Time Traveler’s Wife,8.0,2009.0,,,,
The To Do List,7.0,2013.0,5.8,42000,,United States
The Tourist,12.0,2010.0,6.0,257000,,
The Town,9.0,2010.0,7.5,416000,,
The Transporter,10.0,2002.0,6.8,322000,,
The Transporter 2,9.0,2005.0,,,,
The Transporter Refueled,9.0,2015.0,5.2,45000,,
The Tree of Life,5.0,2011.0,6.8,184000,,
The Tuxedo,9.0,2002.0,5.4,89000,,
The Twilight Saga: Breaking Dawn - Part 1,11.0,2011.0,4.9,255000,,United States
The Twilight Saga: Breaking Dawn - Part 2,11.0,2012.0,5.5,263000,,United States
"The Twilight Saga: Breaking Dawn, Part 1",11.0,2011.0,,,,
"The Twilight Saga: Breaking Dawn, Part 2",11.0,2012.0,,,,
The Twilight Saga: Eclipse,6.0,2010.0,5.1,261000,,
The Twilight Saga: New Moon,11.0,2009.0,4.8,300000,,
The Ugly Truth,7.0,2009.0,6.4,231000,,
The Unborn,1.0,2009.0,4.7,53000,,
The Upside,1.0,2019.0,7.0,64000,,
The Upside of Anger,3.0,2005.0,6.8,23000,,
The Vatican Tapes,7.0,2015.0,4.7,19000,,
The Village,7.0,2004.0,6.6,278000,,
The Virgin Suicides,1.0,2021.0,,,,
The Virginity Hit,9.0,2010.0,4.5,4000,,United States
The Visit,9.0,2015.0,6.3,152000,,
The Visitor,4.0,2008.0,7.6,45000,,
The Vow,2.0,2012.0,6.8,205000,,
The Walk,9.0,2015.0,7.3,136000,,
The Warrior's Way,12.0,2010.0,6.2,27000,,
The Wash,11.0,2001.0,4.8,77000,,
The Watch,7.0,2012.0,5.7,133000,,
The Watcher,3.0,2001.0,,,,
The Water Diviner,4.0,2015.0,7.0,78000,,
The Water Horse: Legend of the Deep,12.0,2007.0,,,,
The Way Back,1.0,2011.0,7.3,122000,,
The Way Way Back,7.0,2013.0,7.4,157000,,
The Way of the Gun,9.0,2000.0,6.6,35000,Action Crime Drama Thriller,United States
The Weather Man,10.0,2005.0,6.6,83000,,
The Wedding Date,2.0,2005.0,6.1,56000,,
The Wedding Planner,1.0,2001.0,5.3,87000,,
The Wedding Ringer,1.0,2015.0,6.6,80000,,
The White Ribbon,12.0,2009.0,7.8,78000,,Germany Austria France Italy Canada
The Whole Nine Yards,2.0,2000.0,6.7,129000,Comedy Crime,
The Whole Ten Yards,4.0,2004.0,5.5,59000,,
The Wild,4.0,2006.0,5.2,28000,,
The Wild Thornberrys,12.0,2002.0,5.6,15000,,United States Hungary
The Wild Thornberrys Movie,2.0,2003.0,,,,
The Witch,2.0,2016.0,7.0,302000,,
The Wizard of Oz,9.0,2013.0,8.1,429000,,United States
The Wolf of Wall Street,12.0,2013.0,8.2,16000000,,
The Wolfman,2.0,2010.0,5.8,112000,,
The Wolverine,7.0,2013.0,6.7,493000,,
The Woman in Black,2.0,2012.0,6.4,193000,,
The Women,9.0,2008.0,5.0,23000,,
The Words,9.0,2012.0,7.0,81000,,
The Work and the Glory,11.0,2004.0,6.5,12000,,United States
The Work and the Glory II: American Zion,10.0,2005.0,6.1,778,,United States
The Work and the Glory III: A House Divided,11.0,2006.0,6.2,491,,United States
The World's End,8.0,2013.0,6.9,298000,,
The World's Fastest Indian,12.0,2005.0,7.8,59000,,
The Wrestler,12.0,2008.0,7.9,320000,,
The X Files: I Want to Believe,7.0,2008.0,5.9,94000,,United States Canada
The X-Files: I Want to Believe,7.0,2008.0,,,,
The Yellow Handkerchief,2.0,2010.0,6.7,89000,,United States
The Young Messiah,3.0,2016.0,5.7,39000,,
The Young Victoria,12.0,2009.0,7.2,66000,,
The Zookeeper’s Wife,3.0,2017.0,,,,
There Be Dragons,5.0,2011.0,5.7,51000,,Spain United States Argentina
There Will Be Blood,12.0,2007.0,8.2,642000,,
They,11.0,2002.0,4.8,14000,,
Things We Lost in the Fire,10.0,2007.0,7.1,30000,,
Think Like a Man,4.0,2012.0,6.5,50000,,
Think Like a Man Too,6.0,2014.0,5.7,23000,,
Thir13en Ghosts,10.0,2001.0,5.6,94000,,Canada United States
Thirteen,8.0,2003.0,6.8,98000,,
Thirteen Days,12.0,2000.0,7.3,63000,,
Thirteen Ghosts,10.0,2001.0,,,,
This Christmas,11.0,2007.0,6.4,10000,,
This Is 40,12.0,2012.0,6.2,151000,,United States
This Is Where I Leave You,9.0,2014.0,6.6,89000,,United States
This Is the End,6.0,2013.0,6.6,435000,,United States
This Means War,2.0,2012.0,6.3,194000,,
This is 40,12.0,2012.0,,,,
This is Where I Leave You,9.0,2014.0,,,,
This is the End,10.0,2013.0,,,,
Thomas and the Magic Railroad,7.0,2000.0,4.2,48000,Adventure Comedy Drama Family Fantasy,
Thor,5.0,2011.0,7.0,901000,,
Thor: Ragnarok,11.0,2017.0,7.9,817000,,
Thor: The Dark World,11.0,2013.0,6.8,726000,,
Thr3e,1.0,2007.0,4.9,47000,,Poland United States United Kingdom
"Three Billboards Outside Ebbing, Missouri",12.0,2017.0,8.1,556000,Comedy Crime Drama,
Thunderbirds,7.0,2004.0,4.3,14000,,
Tian jiang xiong shi,2.0,2015.0,,,,
Timbuktu,1.0,2015.0,7.1,18000,,
Time Changer,2.0,2016.0,5.2,29000,,United States
Timeline,11.0,2003.0,5.6,66000,,
Tinker Tailor Soldier Spy,12.0,2011.0,7.0,213000,,
Titanic,2.0,2023.0,7.9,13000000,,United States Mexico
To Rome with Love,6.0,2012.0,6.3,91000,,
To Save a Life,1.0,2010.0,6.8,59000,,United States
Tolkien,5.0,2019.0,6.8,47000,,
Tom yum goong,9.0,2006.0,,,,
Tomb Raider,3.0,2018.0,6.3,227000,,
Tomcats,3.0,2001.0,5.3,20000,,
Tomorrowland,5.0,2015.0,6.4,192000,,
Tooth Fairy,1.0,2010.0,5.0,50000,,
Top Five,12.0,2014.0,6.4,28000,,
Torque,1.0,2004.0,4.1,29000,,
Total Recall,8.0,2012.0,6.2,267000,,
Touching the Void,1.0,2004.0,8.0,38000,,
Tower Heist,11.0,2011.0,6.2,151000,,
Town & Country,4.0,2001.0,4.5,53000,,United States
Toy Story 3,6.0,2010.0,8.3,894000,,
Toy Story 4,6.0,2019.0,7.7,281000,,
Traffic,12.0,2000.0,7.6,220000,,
Traffik,4.0,2018.0,5.9,21000,,
Training Day,10.0,2001.0,7.7,474000,,
Trainwreck,7.0,2015.0,6.2,143000,,
Traitor,8.0,2008.0,6.9,59000,,
Trance,4.0,2013.0,6.9,118000,,
Transamerica,12.0,2005.0,7.4,42000,,
Transcendence,4.0,2014.0,6.2,239000,,
Transformers,7.0,2007.0,7.0,676000,,
Transformers: Age of Extinction,6.0,2014.0,5.6,332000,,
Transformers: Dark of the Moon,6.0,2011.0,6.2,432000,,
Transformers: Revenge of the Fallen,6.0,2009.0,6.0,429000,,
Transformers: Rise of the Beasts,6.0,2023.0,6.0,104000,,
Transformers: The Last Knight,6.0,2017.0,5.2,169000,,
Transporter 2,9.0,2005.0,6.3,216000,,France Germany United States
Transporter 3,11.0,2008.0,6.1,177000,Action Adventure Thriller,
Transsiberian,7.0,2008.0,6.6,55000,,
Trapped,3.0,2016.0,7.1,268,,
Trash,10.0,2015.0,7.1,23000,,
Treasure Planet,11.0,2002.0,7.2,133000,,
Triple 9,2.0,2016.0,6.3,77000,,
Trolljegeren,8.0,2012.0,,,,
Trolls,11.0,2016.0,6.4,92000,,
Trolls Band Together,10.0,2023.0,6.0,14000,Animation Adventure Comedy Family Fantasy Musical,
Tron: Legacy,12.0,2010.0,6.8,356000,,
Tropic Thunder,8.0,2008.0,7.1,449000,,
Trouble with the Curve,9.0,2012.0,6.8,69000,,
Troy,5.0,2004.0,7.3,571000,,
True Grit,12.0,2010.0,7.6,358000,,
Trumbo,6.0,2008.0,7.4,12000,,
Trust,4.0,2011.0,6.9,44000,,United States
Truth,10.0,2015.0,6.8,21000,,
Truth or Dare,4.0,2018.0,5.2,63000,,
Tsotsi,2.0,2006.0,7.2,32000,,
Tuck Everlasting,10.0,2002.0,6.6,25000,,United States
Tucker & Dale vs. Evil,7.0,2011.0,,,,
Tulip Fever,9.0,2017.0,6.2,23000,,
Tupac Resurrection,11.0,2003.0,,,,
Turbo,7.0,2013.0,6.4,111000,,
Turistas,12.0,2006.0,5.4,41000,,
Twelve,8.0,2010.0,5.6,13000,,United States France
Twilight,11.0,2008.0,5.3,488000,,
Twisted,2.0,2004.0,5.3,23000,,
Two Brothers,6.0,2004.0,7.0,16000,,
Two Can Play That Game,9.0,2001.0,6.1,74000,,United States
Two Lovers,2.0,2009.0,7.0,44000,,
Two Weeks Notice,12.0,2002.0,6.1,126000,,
Two for the Money,10.0,2005.0,6.2,49000,,United States
Tyler Perry's A Madea Christmas,12.0,2013.0,,,,
Tyler Perry's Good Deeds,6.0,2012.0,,,,
Tyler Perry's Madea's Witness Protection,7.0,2012.0,,,,
Tyler Perry’s A Madea Family Funeral,2.0,2019.0,,,,
Tyler Perry’s Boo 2! A Madea Halloween,10.0,2017.0,,,,
Tyler Perry’s Boo! A Madea Halloween,10.0,2016.0,,,,
Tyler Perry’s Temptation,3.0,2013.0,,,,
U-571,4.0,2000.0,6.6,87000,Action War,
U2 3D,1.0,2008.0,8.4,29000,,
UglyDolls,5.0,2019.0,5.1,78000,,
Ultraviolet,3.0,2006.0,4.3,84000,,
Un Prophète,2.0,2010.0,,,,
Un long dimanche de fiançailles,12.0,2004.0,,,,
Un sac de billes,1.0,2017.0,,,,
Unaccompanied Minors,12.0,2006.0,5.3,12000,,
Unbreakable,11.0,2000.0,7.3,442000,,
Unbroken,12.0,2014.0,7.2,183000,,
Unbroken: Path to Redemption,9.0,2018.0,5.8,35000,,
Uncle Drew,6.0,2018.0,5.8,16000,,
Under sandet,12.0,2015.0,,,,
Under the Skin,4.0,2014.0,6.3,158000,,
Under the Tuscan Sun,9.0,2003.0,6.7,60000,,
Underclassman,9.0,2005.0,4.4,6000,,
Undercover Brother,5.0,2002.0,5.9,36000,,
Underwater,11.0,2019.0,,,,
Underworld,9.0,2003.0,7.0,285000,,
Underworld 3: Rise of the Lycans,1.0,2009.0,,,,
Underworld: Awakening,1.0,2012.0,6.3,161000,,
Underworld: Blood Wars,1.0,2017.0,5.7,81000,,
Underworld: Evolution,1.0,2006.0,6.7,209000,,
Underworld: Rise of the Lycans,1.0,2009.0,6.5,168000,,United States New Zealand Australia
Undiscovered,8.0,2005.0,4.2,29000,,Germany United States
Undisputed,8.0,2002.0,6.1,34000,,United States Germany Japan
Unfaithful,5.0,2002.0,6.7,99000,,
Unfinished Business,3.0,2015.0,5.4,35000,,
Unforgettable,4.0,2017.0,5.1,17000,,
Unfriended,4.0,2015.0,5.6,82000,,
Unfriended: Dark Web,7.0,2018.0,6.0,38000,,
Unidentified,4.0,2006.0,3.3,723,,United States
United 93,4.0,2006.0,7.6,111000,,
Unknown,2.0,2011.0,6.8,269000,,
Unleashed,5.0,2005.0,7.0,108000,,United Kingdom France United States
Unplanned,3.0,2019.0,5.5,15000,,
Unsane,3.0,2018.0,6.4,50000,,
Unstoppable,11.0,2010.0,6.8,208000,,
Untraceable,1.0,2008.0,6.2,53000,,
Up,5.0,2009.0,8.3,11000000,,
Up in the Air,12.0,2009.0,7.4,350000,,
Upgrade,6.0,2018.0,7.5,207000,,
Upside Down,3.0,2013.0,6.3,74000,,
Uptown Girls,8.0,2003.0,6.2,43000,,
Urban Legends: Final Cut,9.0,2000.0,4.4,19000,Horror Mystery,United States Canada
Us,3.0,2019.0,6.8,342000,,
V for Vendetta,3.0,2006.0,8.2,12000000,,
Vacancy,4.0,2007.0,6.2,108000,,
Vacation,7.0,2015.0,6.1,122000,,
Valentine,2.0,2001.0,4.9,30000,,
Valentine's Day,2.0,2010.0,5.7,125000,,
Valerian and the City of a Thousand Planets,7.0,2017.0,6.4,197000,,
Valiant,8.0,2005.0,5.5,24000,,
Valkyrie,12.0,2008.0,7.1,260000,,
Vampires Suck,8.0,2010.0,3.4,52000,,
Van Helsing,5.0,2004.0,6.1,285000,,
Vanilla Sky,12.0,2001.0,6.9,286000,,
Vanity Fair,9.0,2004.0,6.2,24000,,United States United Kingdom India
Vantage Point,2.0,2008.0,6.6,154000,,
Venom,10.0,2018.0,6.6,539000,,
Venus,12.0,2006.0,7.1,13000,,
Vera Drake,10.0,2004.0,7.6,27000,,United Kingdom France United States
Veronica Guerin,10.0,2003.0,6.8,22000,,
Veronica Mars,3.0,2014.0,6.7,55000,,United States United Kingdom France Germany
Vertical Limit,12.0,2000.0,5.9,65000,,
Vice,12.0,2018.0,7.2,163000,,
Vicky Cristina Barcelona,8.0,2008.0,7.1,269000,,
Victor Frankenstein,11.0,2015.0,5.9,60000,Drama Horror Sci-Fi Thriller,
Victoria and Abdul,9.0,2017.0,,,,
Vitus,6.0,2007.0,7.6,52000,,
Volver,11.0,2006.0,7.6,108000,,
W.,10.0,2008.0,6.3,50000,,
WALL-E,8.0,2008.0,,,,
Waiting for Forever,2.0,2011.0,5.9,20000,,United States
Waiting...,10.0,2005.0,6.7,106000,,
Waitress,5.0,2007.0,7.0,49000,,
Walk Hard: The Dewey Cox Story,12.0,2007.0,6.8,77000,,
Walk the Line,11.0,2005.0,7.8,266000,,
Walking Tall,4.0,2004.0,6.3,110000,,
Walking with Dinosaurs,12.0,2013.0,,,,
Walking with Dinosaurs 3D,12.0,2013.0,5.2,12000,,India United Kingdom Australia United States
Wall Street 2: Money Never Sleeps,9.0,2010.0,,,,
Wall Street: Money Never Sleeps,9.0,2010.0,6.2,107000,,United States
Wallace & Gromit: The Curse of the Were-Rabbit,10.0,2005.0,7.5,146000,,
Waltz with Bashir,12.0,2008.0,8.0,60000,,
Wanderlust,2.0,2012.0,5.6,81000,,
Wanted,6.0,2008.0,6.7,409000,,
War Dogs,8.0,2016.0,7.1,255000,,
War Horse,12.0,2011.0,7.2,166000,,
War Room,8.0,2015.0,6.4,16000,,
War for the Planet of the Apes,7.0,2017.0,7.4,287000,,
War of the Worlds,6.0,2005.0,6.5,476000,,
Warcraft,6.0,2016.0,6.7,279000,,
Warm Bodies,2.0,2013.0,6.8,244000,,
Warrior,9.0,2011.0,8.1,498000,,
Wasabi,9.0,2002.0,6.6,43000,,France Japan
Watchmen,3.0,2009.0,7.6,583000,,
Water,4.0,2006.0,7.7,15000,,
Water for Elephants,4.0,2011.0,6.9,120000,,
We Are Marshall,12.0,2006.0,7.0,65000,,
We Are Your Friends,8.0,2015.0,6.2,41000,,
We Bought a Zoo,12.0,2011.0,7.0,152000,,
We Don't Live Here Anymore,8.0,2004.0,6.3,10000,,Canada United States
We Need to Talk About Kevin,12.0,2011.0,7.5,168000,,
We Own the Night,10.0,2007.0,6.8,93000,,
We Were Soldiers,3.0,2002.0,7.2,151000,,
